unit_code,name,description,comments,start_date,end_date,symbol
G51,Litro por segundo,,,1/1/22,,l/s
G52,Metro cúbico por día,,,1/1/22,,m³/d
G53,Metro cúbico por minuto,,,1/1/22,,m³/min
G54,Mililitro por día,,,1/1/22,,ml/d
G55,Mililitro por hora,,,1/1/22,,ml/h
G56,Pulgada cúbica por hora,,,1/1/22,,in³/h
G57,Pulgada cúbica por minuto,,,1/1/22,,in³/min
G58,Pulgada cúbica por segundo,,,1/1/22,,in³/s
G59,Miliamperio por litro minuto,,,1/1/22,,mA/(l·min)
G60,Voltio por bar,,,1/1/22,,V/bar
G61,Centímetro cúbico por día kelvin,,,1/1/22,,cm³/(d·K)
G62,Centímetro cúbico por hora kelvin,,,1/1/22,,cm³/(h·K)
G63,Centímetro cúbico por minuto kelvin,,,1/1/22,,cm³/(min·K)
G64,Centímetro cúbico por segundo kelvin,,,1/1/22,,cm³/(s·K)
G65,Litro por día kelvin,,,1/1/22,,l/(d·K)
G66,Litro por hora kelvin,,,1/1/22,,l/(h·K)
G67,Litro por minuto kelvin,,,1/1/22,,l/(min·K)
G68,Litro por segundo kelvin,,,1/1/22,,l/(s·K)
G69,Metro cúbico por día kelvin,,,1/1/22,,m³/(d·K)
G7,Hoja de microficha,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
G70,Metro cúbico por hora kelvin,,,1/1/22,,m³/(h·K)
G71,Metro cúbico por minuto kelvin,,,1/1/22,,m³/(min·K)
G72,Metro cúbico por segundo kelvin,,,1/1/22,,m³/(s·K)
G73,Mililitro por día kelvin,,,1/1/22,,ml/(d·K)
G74,Mililitro por hora kelvin,,,1/1/22,,ml/(h·K)
G75,Mililitro por minuto kelvin,,,1/1/22,,ml/(min·K)
G76,Mililitro por segundo kelvin,,,1/1/22,,ml/(s·K)
G77,Milímetro a la cuarta potencia ,,,1/1/22,,mm⁴
G78,Centímetro cúbico por día bar,,,1/1/22,,cm³/(d·bar)
G79,Centímetro cúbico por hora bar,,,1/1/22,,cm³/(h·bar)
G80,Centímetro cúbico por minuto bar,,,1/1/22,,cm³/(min·bar)
G81,Centímetro cúbico por segundo bar,,,1/1/22,,cm³/(s·bar)
G82,Litro por día bar,,,1/1/22,,l/(d·bar)
G83,Litro por hora bar,,,1/1/22,,l/(h·bar)
G84,Litro por minuto bar,,,1/1/22,,l/(min·bar)
G85,Litro por segundo bar,,,1/1/22,,l/(s·bar)
G86,Metro cúbico por día bar,,,1/1/22,,m³/(d·bar)
G87,Metro cúbico por hora bar,,,1/1/22,,m³/(h·bar)
G88,Metro cúbico por minuto bar,,,1/1/22,,m³/(min·bar)
G89,Metro cúbico por segundo bar,,,1/1/22,,m³/(s·bar)
G90,Mililitro por día bar,,,1/1/22,,ml/(d·bar)
G91,Mililitro por hora bar,,,1/1/22,,ml/(h·bar)
G92,Mililitro por minuto bar,,,1/1/22,,ml/(min·bar)
G93,Mililitro por segundo bar,,,1/1/22,,ml/(s·bar)
G94,Centímetro cúbico por bar,,,1/1/22,,cm³/bar
G95,Litro por bar,,,1/1/22,,l/bar
G96,Metro cúbico por bar,,,1/1/22,,m³/bar
G97,Mililitro por bar ,,,1/1/22,,ml/bar
G98,Micro henry por kiloOhm,,,1/1/22,,µH/kΩ
G99,Micro henry por Ohm,,,1/1/22,,µH/Ω
GB,Galón (EUA) por día,,,1/1/22,,gal (US)/d
GBQ,Gigabecquerel,,,1/1/22,,GBq
GC,Gramo por 100 gramos,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
Gd,Barril bruto,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
GDW,"Gramo, peso seco","Unidad de masa que define el número de gramos de un producto, sin tener en cuenta el contenido de agua del producto.",,1/1/22,,
GE,Libra por galón (EUA),,,1/1/22,,lb/gal (US)
GF,Gramo por metro (gramo por 100 centímetros),,,1/1/22,,g/m
GFI,Gramo de isótopo fisible,Unidad de masa que define el número de gramos de un isótopo fisible (isótopo fisible: un isótopo cuyo núcleo es capaz de ser dividido cuando se irradia con neutrones de baja energía).,,1/1/22,,gi F/S
GGR,Grandioso,Unidad de cuenta que define el número de unidades en múltiplos de 1728 (12 x 12 x 12).,,1/1/22,,
GH,Medio galón (US),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
GIA,Gill (us),"Es Unidad de volumen inglesa en el sistema imperial y en los Estados Unidos. La versión imperial usada en el UK es de 5 onzas líquidas, y es equivalente a 142,0653125 ml; mientras que en los EUA es de 4 onzas líquidas, y es equivalente a 118,29411825 ml.",,1/1/22,,gi (US)
GIC,"Gramo, incluido el contenedor","Unidad de masa que define el número de gramos de un producto, incluyendo su recipiente.",,1/1/22,,
GII,Gill (uk),"Es Unidad de volumen inglesa en el sistema imperial y en los Estados Unidos. La versión imperial usada en el UK es de 5 onzas líquidas, y es equivalente a 142.0653125 ml; mientras que en los EUA es de 4 onzas líquidas, y es equivalente a 118.29411825 ml.",,1/1/22,,gi (UK)
GIP,"Grama, incluido el embalaje interior","Unidad de masa que define el número de gramos de un producto, incluyendo sus materiales de envasado interior.",,1/1/22,,
GJ,Gramo por mililitro,,,1/1/22,,g/ml
GK,Gramo por kilogramo,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
GL,Gramo por litro,,,1/1/22,,g/l
GLD,Galón seco (EUA),,,1/1/22,,dry gal (US)
GLI,Galón (UK),"Es una unidad de volumen que se emplea en los países anglófonos (especialmente Estados Unidos) o con influencia de estos (como Liberia, Guatemala, Panamá, Honduras, Nicaragua, El Salvador, Colombia y parcialmente en México), para medir volúmenes de líquidos, principalmente la gasolina y su precio. Antiguamente, el volumen de un galón dependía de lo que se midiera, y dónde. Sin embargo, en el siglo XIX existían dos definiciones de uso común: ""galón de vino"" (wine gallon) y ""galón de cerveza británico"" (ale gallon).
Es equivalente a 3.7854 litros.",,1/1/22,,gal (UK)
GLL,Galón (EUA),"Es una unidad de volumen que se emplea en los países anglófonos (especialmente Estados Unidos) o con influencia de estos (como Liberia, Guatemala, Panamá, Honduras, Nicaragua, El Salvador, Colombia y parcialmente en México), para medir volúmenes de líquidos, principalmente la gasolina y su precio. Antiguamente, el volumen de un galón dependía de lo que se midiera, y dónde. Sin embargo, en el siglo XIX existían dos definiciones de uso común: ""galón de vino"" (wine gallon) y ""galón de cerveza británico"" (ale gallon).",,1/1/22,,gal (US)
GM,Gramo por metro cuadrado,,,1/1/22,,g/m²
GN,Galón bruto,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
GO,Miligramo por metro cuadrado,,,1/1/22,,mg/m²
GP,Miligramo por metro cúbico,,,1/1/22,,mg/m³
GQ,Microgramo por metro cúbico,,,1/1/22,,µg/m³
GRM,Gramo,"Medida de masa, de símbolo g, que es igual a la milésima parte de un kilogramo.",,1/1/22,,g
GRN,Grano,"Es la mínima unidad de masa en el sistema inglés de medidas. Se considera con el mismo valor en cualquier país anglosajón. Se utiliza para estimar con más sensibilidad y precisión la poca masa de pequeños objetos (medicamentos, drogas, pólvora, proyectiles, piezas de joyería, etc.).",,1/1/22,,gr
GRO,Gross,Unidad de conteo que define el número de unidades en múltiplos de 144 (12 x 12).,,1/1/22,,gr
GT,Tonelada bruta,"Una unidad de masa igual a 2240 libras. Véase el Convenio internacional sobre arqueo de buques.

Sinónimo: ton (UK) o tonelada larga (US) (código común LTN) ",Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
GV,Gigajoule,,,1/1/22,,GJ
GW,Galón por mil pies cúbicos,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
GWH,Gigawatt hora,,,1/1/22,,GW·h
GY,Patio grueso,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
GZ,Sistema de calibración,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
H03,Henry por kiloOhm,,,1/1/22,,H/kΩ
H04,Henry por Ohm,,,1/1/22,,H/Ω
H05,Milihenry por kiloOhm,,,1/1/22,,mH/kΩ
H06,Milihenry por Ohm,,,1/1/22,,mH/Ω
H07,Pascal segundo por bar,,,1/1/22,,Pa·s/bar
H08,Microbequerel,,,1/1/22,,µBq
H09,Año recíproco,,,1/1/22,,1/y
H1,Media página - electrónica,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
H10,Hora recíproca,,,1/1/22,,1/h
H11,Mes recíproco,,,1/1/22,,1/mo
H12,Grado celsius por hora,,,1/1/22,,°C/h
H13,Grado celsius por minuto,,,1/1/22,,°C/min
H14,Grado celsius por segundo,,,1/1/22,,°C/s
H15,Centímetro cuadrado por gramo,,,1/1/22,,cm²/g
H16,Decámetro cuadrado,,,1/1/22,,dam²
H18,Hectómetro cuadrado,Sinónimo: hectárea,,1/1/22,,hm²
H19,Hectómetro cúbico,,,1/1/22,,hm³
H2,Medio litro,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
H20,Kilómetro cúbico,,,1/1/22,,km³
H21,Blanco,Unidad de conteo que define el número de blancos,,1/1/22,,
H22,Voltio pulgada cuadrada por libra fuerza,,,1/1/22,,V/(lbf/in²)
H23,Voltio por pulgada,,,1/1/22,,V/in
H24,Voltio por microsegundo,,,1/1/22,,V/µs
H25,Por ciento por kelvin,"Unidad de proporción, igual a 0,01, en relación con la unidad de base SI Kelvin.",,1/1/22,,%/K
H26,Ohm por metro,,,1/1/22,,Ω/m
H27,Grado por metro,,,1/1/22,,°/m
H28,Microfaradio por kilómetro,,,1/1/22,,µF/km
H29,Microgramo por litro,,,1/1/22,,µg/l
H30,Micrómetro cuadrado,,,1/1/22,,µm²
H31,Amperio por kilogramo,,,1/1/22,,A/kg
H32,Amperio cuadrado segundo,Es una unidad de medida basada en la energía o el calor que se permite pasar a través del fusible o interruptor durante una condición de cortocircuito.,,1/1/22,,A²·s
H33,Faradio por kilómetro,,,1/1/22,,F/km
H34,Hertz metro,,,1/1/22,,Hz·m
H35,Kelvin metro por watt,,,1/1/22,,K·m/W
H36,MegaOhm por kilómetro,,,1/1/22,,MΩ/km
H37,MegaOhm por metro,,,1/1/22,,MΩ/m
H38,Megaamperio,,,1/1/22,,MA
H39,Megahertz kilómetro,,,1/1/22,,MHz·km
H40,Newton por amperio,,,1/1/22,,N/A
H41,Newton metro watts elevado a la potencia menos 0.5,,,1/1/22,,N·m·W⁻⁰‧⁵
H42,Pascal por metro,,,1/1/22,,Pa/m
H43,Siemens por centímetro,,,1/1/22,,S/cm
H44,TeraOhm,,,1/1/22,,TΩ
H45,Voltio segundo por metro,,,1/1/22,,V·s/m
H46,Voltio por segundo,,,1/1/22,,V/s
H47,Watt por metro cúbico,,,1/1/22,,W/m³
H48,Attofarad,,,1/1/22,,aF
H49,Centímetro por hora,,,1/1/22,,cm/h
H50,Reciprocidad del centímetro cúbico,,,1/1/22,,cm⁻³
H51,Decibel per kilometro,,,1/1/22,,dB/km
H52,Decibel per metro,,,1/1/22,,dB/m
H53,Kilogramo por bar,,,1/1/22,,kg/bar
H54,Kilogramo por decímetro cúbico kelvin ,,,1/1/22,,(kg/dm³)/K
H55,Kilogramo por decímetro cúbico bar,,,1/1/22,,(kg/dm³)/bar
H56,Kilogramo por metro cuadrado segundo,,,1/1/22,,kg/(m²·s)
H57,Pulgada por dos pi por radián,,,1/1/22,,in/revolution
H58,Metro por voltio segundo,,,1/1/22,,m/(V·s)
H59,Metro cuadrado por newton,,,1/1/22,,m²/N
H60,Metro cúbico por metro cúbico,,,1/1/22,,m³/m³
H61,Milisiemens por centímetro,,,1/1/22,,mS/cm
H62,Milivoltio por minuto,,,1/1/22,,mV/min
H63,Miligramo por centímetro cuadrado,,,1/1/22,,mg/cm²
H64,Miligramo por gramo,,,1/1/22,,mg/g
H65,Mililitro por metro cúbico,,,1/1/22,,ml/m³
H66,Milímetro por año ,,,1/1/22,,mm/y
H67,Milímetro por hora,,,1/1/22,,mm/h
H68,MiliMol por gram,,,1/1/22,,mmol/g
H69,Picopascal por kilometro,,,1/1/22,,pPa/km
H70,Picosegundo,,,1/1/22,,ps
H71,Por ciento al mes,"Unidad de proporción, igual a 0,01, en relación a un mes.",,1/1/22,,%/mo
H72,Por ciento por hectobar,"Unidad de proporción, igual a 0,01, en relación con 100 veces la barra unitaria",,1/1/22,,%/hbar
H73,Por ciento por decakelvin,"Unidad de proporción, igual a 0,01, en relación con 10 veces la unidad de base SI Kelvin",,1/1/22,,%/daK
H74,Watt por metro,,,1/1/22,,W/m
H75,Decapascal,,,1/1/22,,daPa
H76,Gramo por milímetro,,,1/1/22,,g/mm
H77,Anchura del módulo,Unidad de medida utilizada para describir la anchura de los conjuntos electrónicos como una norma de instalación o una dimensión de montaje.,,1/1/22,,MW
H78,Centímetro convencional de agua,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Cm H $ ₂ $ O
H79,Escala francesa ,"Unidad de longitud usada para la medición de los diámetros de pequeños tubos como instrumentos urológicos y catéteres.                                                       
Sinónimos: Francés, Charrière, Charrière gauge.",,1/1/22,,Fg
H80,Unidad de bastidor,"Unidad de medida utilizada para describir la altura en unidades de bastidor del equipo destinado a ser montado en un bastidor de 19 pulgadas o un bastidor de 23 pulgadas. Unidad de bastidor tiene 1,45 pulgadas (44,45 mm) de alto.",,1/1/22,,U or RU
H81,Milímetro por minuto,,,1/1/22,,mm/min
H82,Punto grande,"Unidad de longitud que define el número de puntos grandes (punto grande: el software de Adobe (EUA) define el punto grande a ser exactamente 1/72 de pulgada (0,013 888 9 pulgadas o 0,352 777 8 milímetros)",,1/1/22,,bp
H83,Litro por kilogramo,,,1/1/22,,l/kg
H84,Gramos milímetro,,,1/1/22,,g·mm
H85,Semana recíproca,,,1/1/22,,1/wk
H87,Pieza,"Unidad de conteo que define el número de piezas (pieza: un solo artículo, artículo o ejemplar).",,1/1/22,,
H88,MegaOhm kilómetro,,,1/1/22,,MΩ·km
H89,Por ciento por Ohmio,"Unidad de proporción, igual a 0,01, en relación con un ángulo de un grado.",,1/1/22,,%/Ω
H90,Porcentaje por grado,"Unidad de proporción, igual a 0,01, en relación a múltiplos de diez mil.",,1/1/22,,%/°
H91,Por ciento por cada diez mil,"Unidad de proporción, igual a 0,01, en relación a múltiplos de cien mil.",,1/1/22,,%/10000
H92,Ciento por cien mil,"Unidad de proporción, igual a 0,01, en relación a múltiplos de cien.",,1/1/22,,%/100000
H93,Porcentaje por cien,"Unidad de proporción, igual a 0,01, en relación a múltiplos de mil.",,1/1/22,,%/100
H94,Por ciento por mil,"Unidad de proporción, igual a 0,01, en relación con la unidad derivada de SI volt.",,1/1/22,,%/1000
H95,Por ciento por voltio,"Unidad de proporción, igual a 0,01, en relación con una presión atmosférica de una barra.",,1/1/22,,%/V
H96,Tanto por ciento por bar,"Unidad de proporción, igual a 0,01, en relación con una presión atmosférica de una barra.",,1/1/22,,%/bar
H98,Por ciento por pulgada,"Unidad de proporción, igual a 0,01, en relación a una pulgada.",,1/1/22,,%/in
H99,Por ciento por metro,"Unidad de proporción, igual a 0,01, en relación con un metro.",,1/1/22,,%/m
HA,Madeja,"Unidad de longitud, típicamente para el hilado.",,1/1/22,,
HAR,hectárea,Sinónimo: hectómetro cuadrado,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,decir ah
HBA,Hectobar ,,,1/1/22,,hbar
HBX,Ciento de cajas,Unidad de conteo que define el número de cajas en múltiplos de cien unidades de caja.,,1/1/22,,
HC,Conteo en cientos,Unidad de cuenta que define el número de unidades contadas en múltiplos de 100.,,1/1/22,,
HD,Media docena,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
HDW,"Cien kilogramos, peso seco","Unidad de masa que define el número de cien kilogramos de un producto, sin tener en cuenta el contenido de agua del producto.",,1/1/22,,
HE,Centésima de un quilate,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
HEA,Cabeza,Unidad de conteo que define el número de cabezas (cabeza: persona o animal considerada como un número.,,1/1/22,,
HF,Cien pies,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
HGM,Hectogramo,,,1/1/22,,hg
HH,Cien pies cúbicos,Unidad de volumen igual a cien pies cúbicos.,,1/1/22,,
HI,Cien hojas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
HIU,Unidad internacional de cien,Unidad de cuenta que define el número de unidades internacionales en múltiplos de 100.,,1/1/22,,
HJ,Potencia métrica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Hp métrico
HK,Cien kilogramos,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
HKM,"Cien kilogramos, masa neta","Unidad de masa que define el número de cientos de kilogramos de un producto, después de las deducciones.",,1/1/22,,
HL,Cien pies (lineal),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
