c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Referencias del Huso Horario
24973,CAM,,,0,1/7/19,,Tiempo del Centro
24974,CAM,,,0,1/7/19,,Tiempo del Centro
24975,CAM,,,0,1/7/19,,Tiempo del Centro
24976,CAM,,,0,1/7/19,,Tiempo del Centro
24977,CAM,,,0,1/7/19,,Tiempo del Centro
24978,CAM,,,0,1/7/19,,Tiempo del Centro
24979,CAM,,,0,1/7/19,,Tiempo del Centro
24980,CAM,,,0,1/7/19,,Tiempo del Centro
24981,CAM,,,0,1/7/19,,Tiempo del Centro
24982,CAM,,,0,1/7/19,,Tiempo del Centro
24983,CAM,,,0,1/7/19,,Tiempo del Centro
24984,CAM,,,0,1/7/19,,Tiempo del Centro
24985,CAM,,,0,1/7/19,,Tiempo del Centro
24986,CAM,,,0,1/7/19,,Tiempo del Centro
24987,CAM,,,0,1/7/19,,Tiempo del Centro
24988,CAM,,,0,1/7/19,,Tiempo del Centro
24989,CAM,,,0,1/7/19,,Tiempo del Centro
24990,CAM,,,0,1/7/19,,Tiempo del Centro
24991,CAM,,,0,1/7/19,,Tiempo del Centro
24992,CAM,,,0,1/7/19,,Tiempo del Centro
24993,CAM,,,0,1/7/19,,Tiempo del Centro
24994,CAM,,,0,1/7/19,,Tiempo del Centro
24995,CAM,,,0,1/7/19,,Tiempo del Centro
24996,CAM,,,0,1/7/19,,Tiempo del Centro
24997,CAM,,,0,1/7/19,,Tiempo del Centro
24998,CAM,,,0,1/7/19,,Tiempo del Centro
24999,CAM,,,0,1/7/19,,Tiempo del Centro
00000,CHH,000,00,0,1/7/19,10/14/19,Tiempo del Pacífico
31000,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31001,CHH,,,0,1/7/19,,Tiempo del Pacífico
31002,CHH,,,0,1/7/19,,Tiempo del Pacífico
31003,CHH,,,0,1/7/19,,Tiempo del Pacífico
31004,CHH,,,0,1/7/19,,Tiempo del Pacífico
31005,CHH,,,0,1/7/19,,Tiempo del Pacífico
31006,CHH,,,0,1/7/19,,Tiempo del Pacífico
31007,CHH,,,0,1/7/19,,Tiempo del Pacífico
31008,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31009,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31010,CHH,,,0,1/7/19,,Tiempo del Pacífico
31011,CHH,,,0,1/7/19,,Tiempo del Pacífico
31012,CHH,,,0,1/7/19,,Tiempo del Pacífico
31013,CHH,,,0,1/7/19,,Tiempo del Pacífico
31014,CHH,,,0,1/7/19,,Tiempo del Pacífico
31015,CHH,,,0,1/7/19,,Tiempo del Pacífico
31016,CHH,,,0,1/7/19,,Tiempo del Pacífico
31017,CHH,,,0,1/7/19,,Tiempo del Pacífico
31018,CHH,,,0,1/7/19,,Tiempo del Pacífico
31019,CHH,,,0,1/7/19,,Tiempo del Pacífico
31020,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31021,CHH,,,0,1/7/19,,Tiempo del Pacífico
31022,CHH,,,0,1/7/19,,Tiempo del Pacífico
31023,CHH,,,0,1/7/19,,Tiempo del Pacífico
31024,CHH,,,0,1/7/19,,Tiempo del Pacífico
31025,CHH,,,0,1/7/19,,Tiempo del Pacífico
31026,CHH,,,0,1/7/19,,Tiempo del Pacífico
31027,CHH,,,0,1/7/19,,Tiempo del Pacífico
31028,CHH,,,0,1/7/19,,Tiempo del Pacífico
31029,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31030,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31031,CHH,,,0,1/7/19,,Tiempo del Pacífico
31032,CHH,,,0,1/7/19,,Tiempo del Pacífico
31033,CHH,,,0,1/7/19,,Tiempo del Pacífico
31034,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31035,CHH,,,0,1/7/19,,Tiempo del Pacífico
31036,CHH,,,0,1/7/19,,Tiempo del Pacífico
31037,CHH,,,0,1/7/19,,Tiempo del Pacífico
31038,CHH,,,0,1/7/19,,Tiempo del Pacífico
31039,CHH,,,0,1/7/19,,Tiempo del Pacífico
31040,CHH,,,0,1/7/19,,Tiempo del Pacífico
31041,CHH,,,0,1/7/19,,Tiempo del Pacífico
31042,CHH,,,0,1/7/19,,Tiempo del Pacífico
31043,CHH,,,0,1/7/19,,Tiempo del Pacífico
31044,CHH,,,0,1/7/19,,Tiempo del Pacífico
31045,CHH,,,0,1/7/19,,Tiempo del Pacífico
31046,CHH,,,0,1/7/19,,Tiempo del Pacífico
31047,CHH,,,0,1/7/19,,Tiempo del Pacífico
31048,CHH,,,0,1/7/19,,Tiempo del Pacífico
31049,CHH,,,0,1/7/19,,Tiempo del Pacífico
31050,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31051,CHH,,,0,1/7/19,,Tiempo del Pacífico
31052,CHH,,,0,1/7/19,,Tiempo del Pacífico
31053,CHH,,,0,1/7/19,,Tiempo del Pacífico
31054,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31055,CHH,,,0,1/7/19,,Tiempo del Pacífico
31056,CHH,,,0,1/7/19,,Tiempo del Pacífico
31057,CHH,,,0,1/7/19,,Tiempo del Pacífico
31058,CHH,,,0,1/7/19,,Tiempo del Pacífico
31059,CHH,,,0,1/7/19,,Tiempo del Pacífico
31060,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31061,CHH,,,0,1/7/19,,Tiempo del Pacífico
31062,CHH,,,0,1/7/19,,Tiempo del Pacífico
31063,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31064,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31065,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31066,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31067,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31068,CHH,,,0,1/7/19,,Tiempo del Pacífico
31069,CHH,,,0,1/7/19,,Tiempo del Pacífico
31070,CHH,,,0,1/7/19,,Tiempo del Pacífico
31071,CHH,,,0,1/7/19,,Tiempo del Pacífico
31072,CHH,,,0,1/7/19,,Tiempo del Pacífico
31073,CHH,,,0,1/7/19,,Tiempo del Pacífico
31074,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31075,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31076,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31077,CHH,,,0,1/7/19,,Tiempo del Pacífico
31078,CHH,,,0,1/7/19,,Tiempo del Pacífico
31079,CHH,,,0,1/7/19,,Tiempo del Pacífico
31080,CHH,,,0,1/7/19,,Tiempo del Pacífico
31081,CHH,,,0,1/7/19,,Tiempo del Pacífico
31082,CHH,,,0,1/7/19,,Tiempo del Pacífico
31083,CHH,,,0,1/7/19,,Tiempo del Pacífico
31084,CHH,,,0,1/7/19,,Tiempo del Pacífico
31085,CHH,,,0,1/7/19,,Tiempo del Pacífico
31086,CHH,,,0,1/7/19,,Tiempo del Pacífico
31087,CHH,,,0,1/7/19,,Tiempo del Pacífico
31088,CHH,,,0,1/7/19,,Tiempo del Pacífico
31089,CHH,,,0,1/7/19,,Tiempo del Pacífico
31090,CHH,,,0,1/7/19,,Tiempo del Pacífico
31091,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31092,CHH,,,0,1/7/19,,Tiempo del Pacífico
31093,CHH,,,0,1/7/19,,Tiempo del Pacífico
31094,CHH,,,0,1/7/19,,Tiempo del Pacífico
31095,CHH,,,0,1/7/19,,Tiempo del Pacífico
31096,CHH,,,0,1/7/19,,Tiempo del Pacífico
31097,CHH,,,0,1/7/19,,Tiempo del Pacífico
31098,CHH,,,0,1/7/19,,Tiempo del Pacífico
31099,CHH,,,0,1/7/19,,Tiempo del Pacífico
31100,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31101,CHH,,,0,1/7/19,,Tiempo del Pacífico
31102,CHH,,,0,1/7/19,,Tiempo del Pacífico
31103,CHH,,,0,1/7/19,,Tiempo del Pacífico
31104,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31105,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31106,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31107,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31108,CHH,,,0,1/7/19,,Tiempo del Pacífico
31109,CHH,,,0,1/7/19,,Tiempo del Pacífico
31110,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31111,CHH,,,0,1/7/19,,Tiempo del Pacífico
31112,CHH,,,0,1/7/19,,Tiempo del Pacífico
31113,CHH,,,0,1/7/19,,Tiempo del Pacífico
31114,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31115,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31116,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31117,CHH,,,0,1/7/19,,Tiempo del Pacífico
31118,CHH,,,0,1/7/19,,Tiempo del Pacífico
31119,CHH,,,0,1/7/19,,Tiempo del Pacífico
31120,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31121,CHH,,,0,1/7/19,,Tiempo del Pacífico
31122,CHH,019,,0,1/7/19,,Tiempo del Pacífico
31123,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31124,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31125,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31126,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31127,CHH,019,,0,1/7/19,,Tiempo del Pacífico
31128,CHH,,,0,1/7/19,,Tiempo del Pacífico
31129,CHH,,,0,1/7/19,,Tiempo del Pacífico
31130,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31131,CHH,,,0,1/7/19,,Tiempo del Pacífico
31132,CHH,,,0,1/7/19,,Tiempo del Pacífico
31133,CHH,,,0,1/7/19,,Tiempo del Pacífico
31134,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31135,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31136,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31137,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31138,CHH,,,0,1/7/19,,Tiempo del Pacífico
31139,CHH,,,0,1/7/19,,Tiempo del Pacífico
31140,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31141,CHH,,,0,1/7/19,,Tiempo del Pacífico
31142,CHH,,,0,1/7/19,,Tiempo del Pacífico
31143,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31144,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31145,CHH,,,0,1/7/19,,Tiempo del Pacífico
31146,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31147,CHH,,,0,1/7/19,,Tiempo del Pacífico
31148,CHH,,,0,1/7/19,,Tiempo del Pacífico
31149,CHH,,,0,1/7/19,,Tiempo del Pacífico
31150,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31151,CHH,,,0,1/7/19,,Tiempo del Pacífico
31152,CHH,,,0,1/7/19,,Tiempo del Pacífico
31153,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31154,CHH,,,0,1/7/19,,Tiempo del Pacífico
31155,CHH,,,0,1/7/19,,Tiempo del Pacífico
31156,CHH,,,0,1/7/19,,Tiempo del Pacífico
31157,CHH,,,0,1/7/19,,Tiempo del Pacífico
31158,CHH,,,0,1/7/19,,Tiempo del Pacífico
31159,CHH,,,0,1/7/19,,Tiempo del Pacífico
31160,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31161,CHH,,,0,1/7/19,,Tiempo del Pacífico
31162,CHH,,,0,1/7/19,,Tiempo del Pacífico
31163,CHH,,,0,1/7/19,,Tiempo del Pacífico
31164,CHH,,,0,1/7/19,,Tiempo del Pacífico
31165,CHH,,,0,1/7/19,,Tiempo del Pacífico
31166,CHH,,,0,1/7/19,,Tiempo del Pacífico
31167,CHH,,,0,1/7/19,,Tiempo del Pacífico
31168,CHH,,,0,1/7/19,,Tiempo del Pacífico
31169,CHH,,,0,1/7/19,,Tiempo del Pacífico
31170,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31171,CHH,,,0,1/7/19,,Tiempo del Pacífico
31172,CHH,,,0,1/7/19,,Tiempo del Pacífico
31173,CHH,,,0,1/7/19,,Tiempo del Pacífico
31174,CHH,,,0,1/7/19,,Tiempo del Pacífico
31175,CHH,,,0,1/7/19,,Tiempo del Pacífico
31176,CHH,,,0,1/7/19,,Tiempo del Pacífico
31177,CHH,,,0,1/7/19,,Tiempo del Pacífico
31178,CHH,,,0,1/7/19,,Tiempo del Pacífico
31179,CHH,,,0,1/7/19,,Tiempo del Pacífico
31180,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31181,CHH,,,0,1/7/19,,Tiempo del Pacífico
31182,CHH,,,0,1/7/19,,Tiempo del Pacífico
31183,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31184,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31185,CHH,,,0,1/7/19,,Tiempo del Pacífico
31186,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31187,CHH,,,0,1/7/19,,Tiempo del Pacífico
31188,CHH,,,0,1/7/19,,Tiempo del Pacífico
31189,CHH,,,0,1/7/19,,Tiempo del Pacífico
31190,CHH,,,0,1/7/19,,Tiempo del Pacífico
31191,CHH,,,0,1/7/19,,Tiempo del Pacífico
31192,CHH,,,0,1/7/19,,Tiempo del Pacífico
31193,CHH,,,0,1/7/19,,Tiempo del Pacífico
31194,CHH,,,0,1/7/19,,Tiempo del Pacífico
31195,CHH,,,0,1/7/19,,Tiempo del Pacífico
31196,CHH,,,0,1/7/19,,Tiempo del Pacífico
31197,CHH,,,0,1/7/19,,Tiempo del Pacífico
31198,CHH,,,0,1/7/19,,Tiempo del Pacífico
31199,CHH,,,0,1/7/19,,Tiempo del Pacífico
31200,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31201,CHH,,,0,1/7/19,,Tiempo del Pacífico
31202,CHH,,,0,1/7/19,,Tiempo del Pacífico
31203,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31204,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31205,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31206,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31207,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31208,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31209,CHH,,,0,1/7/19,,Tiempo del Pacífico
31210,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31211,CHH,,,0,1/7/19,,Tiempo del Pacífico
31212,CHH,,,0,1/7/19,,Tiempo del Pacífico
31213,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31214,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31215,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31216,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31217,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31218,CHH,,,0,1/7/19,,Tiempo del Pacífico
31219,CHH,,,0,1/7/19,,Tiempo del Pacífico
31220,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31221,CHH,,,0,1/7/19,,Tiempo del Pacífico
31222,CHH,,,0,1/7/19,,Tiempo del Pacífico
31223,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31224,CHH,,,0,1/7/19,,Tiempo del Pacífico
31225,CHH,,,0,1/7/19,,Tiempo del Pacífico
31226,CHH,,,0,1/7/19,,Tiempo del Pacífico
31227,CHH,,,0,1/7/19,,Tiempo del Pacífico
31228,CHH,,,0,1/7/19,,Tiempo del Pacífico
31229,CHH,,,0,1/7/19,,Tiempo del Pacífico
31230,CHH,,,0,1/7/19,,Tiempo del Pacífico
31231,CHH,,,0,1/7/19,,Tiempo del Pacífico
31232,CHH,,,0,1/7/19,,Tiempo del Pacífico
31233,CHH,,,0,1/7/19,,Tiempo del Pacífico
31234,CHH,,,0,1/7/19,,Tiempo del Pacífico
31235,CHH,,,0,1/7/19,,Tiempo del Pacífico
31236,CHH,,,0,1/7/19,,Tiempo del Pacífico
31237,CHH,,,0,1/7/19,,Tiempo del Pacífico
31238,CHH,,,0,1/7/19,,Tiempo del Pacífico
31239,CHH,,,0,1/7/19,,Tiempo del Pacífico
31240,CHH,,,0,1/7/19,,Tiempo del Pacífico
31241,CHH,,,0,1/7/19,,Tiempo del Pacífico
31242,CHH,,,0,1/7/19,,Tiempo del Pacífico
31243,CHH,,,0,1/7/19,,Tiempo del Pacífico
31244,CHH,,,0,1/7/19,,Tiempo del Pacífico
31245,CHH,,,0,1/7/19,,Tiempo del Pacífico
31246,CHH,,,0,1/7/19,,Tiempo del Pacífico
31247,CHH,,,0,1/7/19,,Tiempo del Pacífico
31248,CHH,,,0,1/7/19,,Tiempo del Pacífico
31249,CHH,,,0,1/7/19,,Tiempo del Pacífico
31250,CHH,,,0,1/7/19,,Tiempo del Pacífico
31251,CHH,,,0,1/7/19,,Tiempo del Pacífico
31252,CHH,,,0,1/7/19,,Tiempo del Pacífico
31253,CHH,,,0,1/7/19,,Tiempo del Pacífico
31254,CHH,,,0,1/7/19,,Tiempo del Pacífico
31255,CHH,,,0,1/7/19,,Tiempo del Pacífico
31256,CHH,,,0,1/7/19,,Tiempo del Pacífico
31257,CHH,,,0,1/7/19,,Tiempo del Pacífico
31258,CHH,,,0,1/7/19,,Tiempo del Pacífico
31259,CHH,,,0,1/7/19,,Tiempo del Pacífico
31260,CHH,,,0,1/7/19,,Tiempo del Pacífico
31261,CHH,,,0,1/7/19,,Tiempo del Pacífico
31262,CHH,,,0,1/7/19,,Tiempo del Pacífico
31263,CHH,,,0,1/7/19,,Tiempo del Pacífico
31264,CHH,,,0,1/7/19,,Tiempo del Pacífico
31265,CHH,,,0,1/7/19,,Tiempo del Pacífico
31266,CHH,,,0,1/7/19,,Tiempo del Pacífico
31267,CHH,,,0,1/7/19,,Tiempo del Pacífico
31268,CHH,,,0,1/7/19,,Tiempo del Pacífico
31269,CHH,,,0,1/7/19,,Tiempo del Pacífico
31270,CHH,,,0,1/7/19,,Tiempo del Pacífico
31271,CHH,,,0,1/7/19,,Tiempo del Pacífico
31272,CHH,,,0,1/7/19,,Tiempo del Pacífico
31273,CHH,,,0,1/7/19,,Tiempo del Pacífico
31274,CHH,,,0,1/7/19,,Tiempo del Pacífico
31275,CHH,,,0,1/7/19,,Tiempo del Pacífico
31276,CHH,,,0,1/7/19,,Tiempo del Pacífico
31277,CHH,,,0,1/7/19,,Tiempo del Pacífico
31278,CHH,,,0,1/7/19,,Tiempo del Pacífico
31279,CHH,,,0,1/7/19,,Tiempo del Pacífico
31280,CHH,,,0,1/7/19,,Tiempo del Pacífico
31281,CHH,,,0,1/7/19,,Tiempo del Pacífico
31282,CHH,,,0,1/7/19,,Tiempo del Pacífico
31283,CHH,,,0,1/7/19,,Tiempo del Pacífico
31284,CHH,,,0,1/7/19,,Tiempo del Pacífico
31285,CHH,,,0,1/7/19,,Tiempo del Pacífico
31286,CHH,,,0,1/7/19,,Tiempo del Pacífico
31287,CHH,,,0,1/7/19,,Tiempo del Pacífico
31288,CHH,,,0,1/7/19,,Tiempo del Pacífico
31289,CHH,,,0,1/7/19,,Tiempo del Pacífico
31290,CHH,,,0,1/7/19,,Tiempo del Pacífico
31291,CHH,,,0,1/7/19,,Tiempo del Pacífico
31292,CHH,,,0,1/7/19,,Tiempo del Pacífico
31293,CHH,,,0,1/7/19,,Tiempo del Pacífico
31294,CHH,,,0,1/7/19,,Tiempo del Pacífico
31295,CHH,,,0,1/7/19,,Tiempo del Pacífico
31296,CHH,,,0,1/7/19,,Tiempo del Pacífico
31297,CHH,,,0,1/7/19,,Tiempo del Pacífico
31298,CHH,,,0,1/7/19,,Tiempo del Pacífico
31299,CHH,,,0,1/7/19,,Tiempo del Pacífico
31300,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31301,CHH,,,0,1/7/19,,Tiempo del Pacífico
31302,CHH,,,0,1/7/19,,Tiempo del Pacífico
31303,CHH,,,0,1/7/19,,Tiempo del Pacífico
31304,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31305,CHH,,,0,1/7/19,,Tiempo del Pacífico
31306,CHH,,,0,1/7/19,,Tiempo del Pacífico
31307,CHH,,,0,1/7/19,,Tiempo del Pacífico
31308,CHH,,,0,1/7/19,,Tiempo del Pacífico
31309,CHH,,,0,1/7/19,,Tiempo del Pacífico
31310,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31311,CHH,,,0,1/7/19,,Tiempo del Pacífico
31312,CHH,,,0,1/7/19,,Tiempo del Pacífico
31313,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31314,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31315,CHH,,,0,1/7/19,,Tiempo del Pacífico
31316,CHH,,,0,1/7/19,,Tiempo del Pacífico
31317,CHH,,,0,1/7/19,,Tiempo del Pacífico
31318,CHH,,,0,1/7/19,,Tiempo del Pacífico
31319,CHH,,,0,1/7/19,,Tiempo del Pacífico
31320,CHH,,,0,1/7/19,,Tiempo del Pacífico
31321,CHH,,,0,1/7/19,,Tiempo del Pacífico
31322,CHH,,,0,1/7/19,,Tiempo del Pacífico
31323,CHH,,,0,1/7/19,,Tiempo del Pacífico
31324,CHH,,,0,1/7/19,,Tiempo del Pacífico
31325,CHH,,,0,1/7/19,,Tiempo del Pacífico
31326,CHH,,,0,1/7/19,,Tiempo del Pacífico
31327,CHH,,,0,1/7/19,,Tiempo del Pacífico
31328,CHH,,,0,1/7/19,,Tiempo del Pacífico
31329,CHH,,,0,1/7/19,,Tiempo del Pacífico
31330,CHH,,,0,1/7/19,,Tiempo del Pacífico
31331,CHH,,,0,1/7/19,,Tiempo del Pacífico
31332,CHH,,,0,1/7/19,,Tiempo del Pacífico
31333,CHH,,,0,1/7/19,,Tiempo del Pacífico
31334,CHH,,,0,1/7/19,,Tiempo del Pacífico
31335,CHH,,,0,1/7/19,,Tiempo del Pacífico
31336,CHH,,,0,1/7/19,,Tiempo del Pacífico
31337,CHH,,,0,1/7/19,,Tiempo del Pacífico
31338,CHH,,,0,1/7/19,,Tiempo del Pacífico
31339,CHH,,,0,1/7/19,,Tiempo del Pacífico
31340,CHH,,,0,1/7/19,,Tiempo del Pacífico
31341,CHH,,,0,1/7/19,,Tiempo del Pacífico
31342,CHH,,,0,1/7/19,,Tiempo del Pacífico
31343,CHH,,,0,1/7/19,,Tiempo del Pacífico
31344,CHH,,,0,1/7/19,,Tiempo del Pacífico
31345,CHH,,,0,1/7/19,,Tiempo del Pacífico
31346,CHH,,,0,1/7/19,,Tiempo del Pacífico
31347,CHH,,,0,1/7/19,,Tiempo del Pacífico
31348,CHH,,,0,1/7/19,,Tiempo del Pacífico
31349,CHH,,,0,1/7/19,,Tiempo del Pacífico
31350,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31351,CHH,,,0,1/7/19,,Tiempo del Pacífico
31352,CHH,,,0,1/7/19,,Tiempo del Pacífico
31353,CHH,,,0,1/7/19,,Tiempo del Pacífico
31354,CHH,,,0,1/7/19,,Tiempo del Pacífico
31355,CHH,,,0,1/7/19,,Tiempo del Pacífico
31356,CHH,,,0,1/7/19,,Tiempo del Pacífico
31357,CHH,,,0,1/7/19,,Tiempo del Pacífico
31358,CHH,,,0,1/7/19,,Tiempo del Pacífico
31359,CHH,,,0,1/7/19,,Tiempo del Pacífico
31360,CHH,,,0,1/7/19,,Tiempo del Pacífico
31361,CHH,,,0,1/7/19,,Tiempo del Pacífico
31362,CHH,,,0,1/7/19,,Tiempo del Pacífico
31363,CHH,,,0,1/7/19,,Tiempo del Pacífico
31364,CHH,,,0,1/7/19,,Tiempo del Pacífico
31365,CHH,,,0,1/7/19,,Tiempo del Pacífico
31366,CHH,,,0,1/7/19,,Tiempo del Pacífico
31367,CHH,,,0,1/7/19,,Tiempo del Pacífico
31368,CHH,,,0,1/7/19,,Tiempo del Pacífico
31369,CHH,,,0,1/7/19,,Tiempo del Pacífico
31370,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31371,CHH,,,0,1/7/19,,Tiempo del Pacífico
31372,CHH,,,0,1/7/19,,Tiempo del Pacífico
31373,CHH,,,0,1/7/19,,Tiempo del Pacífico
31374,CHH,,,0,1/7/19,,Tiempo del Pacífico
31375,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31376,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31377,CHH,,,0,1/7/19,,Tiempo del Pacífico
31378,CHH,,,0,1/7/19,,Tiempo del Pacífico
31379,CHH,,,0,1/7/19,,Tiempo del Pacífico
31380,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31381,CHH,,,0,1/7/19,,Tiempo del Pacífico
31382,CHH,,,0,1/7/19,,Tiempo del Pacífico
31383,CHH,,,0,1/7/19,,Tiempo del Pacífico
31384,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31385,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31386,CHH,,,0,1/7/19,,Tiempo del Pacífico
31387,CHH,,,0,1/7/19,,Tiempo del Pacífico
31388,CHH,,,0,1/7/19,,Tiempo del Pacífico
31389,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31390,CHH,,,0,1/7/19,,Tiempo del Pacífico
31391,CHH,,,0,1/7/19,,Tiempo del Pacífico
31392,CHH,,,0,1/7/19,,Tiempo del Pacífico
31393,CHH,,,0,1/7/19,,Tiempo del Pacífico
31394,CHH,,,0,1/7/19,,Tiempo del Pacífico
31395,CHH,,,0,1/7/19,,Tiempo del Pacífico
31396,CHH,,,0,1/7/19,,Tiempo del Pacífico
31397,CHH,,,0,1/7/19,,Tiempo del Pacífico
31398,CHH,,,0,1/7/19,,Tiempo del Pacífico
31399,CHH,,,0,1/7/19,,Tiempo del Pacífico
31400,CHH,,,0,1/7/19,,Tiempo del Pacífico
31401,CHH,,,0,1/7/19,,Tiempo del Pacífico
31402,CHH,,,0,1/7/19,,Tiempo del Pacífico
31403,CHH,,,0,1/7/19,,Tiempo del Pacífico
31404,CHH,,,0,1/7/19,,Tiempo del Pacífico
31405,CHH,,,0,1/7/19,,Tiempo del Pacífico
31406,CHH,,,0,1/7/19,,Tiempo del Pacífico
31407,CHH,,,0,1/7/19,,Tiempo del Pacífico
31408,CHH,,,0,1/7/19,,Tiempo del Pacífico
31409,CHH,,,0,1/7/19,,Tiempo del Pacífico
31410,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31411,CHH,,,0,1/7/19,,Tiempo del Pacífico
31412,CHH,,,0,1/7/19,,Tiempo del Pacífico
31413,CHH,,,0,1/7/19,,Tiempo del Pacífico
31414,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31415,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31416,CHH,019,02,0,1/7/19,,Tiempo del Pacífico
31417,CHH,,,0,1/7/19,,Tiempo del Pacífico
31418,CHH,,,0,1/7/19,,Tiempo del Pacífico
31419,CHH,,,0,1/7/19,,Tiempo del Pacífico
31420,CHH,,,0,1/7/19,,Tiempo del Pacífico
31421,CHH,,,0,1/7/19,,Tiempo del Pacífico
31422,CHH,,,0,1/7/19,,Tiempo del Pacífico
31423,CHH,,,0,1/7/19,,Tiempo del Pacífico
31424,CHH,,,0,1/7/19,,Tiempo del Pacífico
31425,CHH,,,0,1/7/19,,Tiempo del Pacífico
31426,CHH,,,0,1/7/19,,Tiempo del Pacífico
31427,CHH,,,0,1/7/19,,Tiempo del Pacífico
31428,CHH,,,0,1/7/19,,Tiempo del Pacífico
31429,CHH,,,0,1/7/19,,Tiempo del Pacífico
31430,CHH,,,0,1/7/19,,Tiempo del Pacífico
